,id,trade_date,code,open,high,low,close,volume,turn,tradestatus,isST,totals,isHighOfYear,isHighOfHistory,isLowOfyear,isLowOfHistory,incOf250,incOf120,incOf50,rps120,rps250,rps50,fluOf250d,fluOf120d,fluOf80d,fluOf10d,fluOf5d,diffToHigh250,diffToHigh120,diffToHigh80,sps120,sps250,sps80,ma5,ma10,ma20,ma50,ma120,ma250,turn10ma,turn50ma,turnIncToYesterday,turnIncTo50Day,peTTM,curNumPeTTM1Y,curNumPeTTM3Y,curNumPeTTM5Y,curNumPeTTMALL,hk_holding_amount,hh_holding_ratio,diffTohigh250,diffTohigh120,diffTohigh80,turnIncToYesterDay
68,6052030,2011-07-25,600532,14.074,14.074,12.86,13.087,8472110,5.57,1,0,67.529,0,0,0,0,,,-18.603060082099763,,,,,,,13.656505975560632,13.656505975560632,43.967,43.967,43.967,,,,14.099800000000002,14.141299999999998,14.14435,14.171080000000002,,,5.3751,8.051219999999999,,-30.817938150988283,-30.994,,,,,,,,,,0.3422806701495249
69,6052031,2011-07-26,600532,13.097,13.176,12.841,12.999,3653763,2.402,1,0,67.075,0,0,0,0,,,-20.129032258064505,,,,,,,13.784074123808251,13.784074123808251,44.942,44.942,44.942,,,,13.866999999999999,14.063400000000001,14.093550000000002,14.109500000000002,,,5.2397,7.8229999999999995,,-69.29566662405726,-30.783,,,,,,,,,,-56.876122082585276
70,6052032,2011-07-27,600532,13.176,13.522,13.176,13.235,6019838,3.958,1,0,68.293,0,0,0,0,,,-11.019228183407295,,,,,,,13.784074123808251,13.784074123808251,42.357,42.357,42.357,,,,13.565000000000001,13.9726,14.067850000000004,14.048700000000004,,,5.2586,7.594539999999999,,-47.88361112062086,-31.344,,,,,,,,,,64.77935054121565
71,6052033,2011-07-28,600532,13.028,13.66,12.88,13.482,5147151,3.384,1,0,69.567,0,0,0,0,,,-9.65623534141929,,,,,,,13.784074123808251,12.09009379064832,39.749,39.749,39.749,,,,13.411000000000001,13.902499999999998,14.035750000000002,14.020860000000003,,,5.2052,7.3217,,-53.781225671633635,-31.929,,,,,,,,,,-14.5022738756948
72,6052034,2011-07-29,600532,13.403,13.768,13.374,13.591,5335389,3.508,1,0,70.13,0,0,0,0,,,-9.64632362717724,,,,,,,13.784074123808251,8.760835583345179,38.629,38.629,38.629,,,,13.278799999999999,13.8275,14.020950000000004,13.994220000000002,,,4.9694,7.24142,,-51.556462682733496,-32.186,,,,,,,,,,3.6643026004728165
73,6052035,2011-08-01,600532,13.719,13.768,13.492,13.522,3646994,2.398,1,0,69.774,0,0,0,0,,,-7.307375925418145,,,,,,,13.784074123808251,6.733004067402683,39.336,39.336,39.336,,,,13.365800000000002,13.732800000000001,13.979499999999998,13.963820000000004,,,4.427200000000001,7.077420000000001,,-66.11759652528745,-32.022,,,,,,,,,,-31.641961231470923
74,6052036,2011-08-02,600532,13.423,13.67,12.949,13.601,4989189,3.28,1,0,70.181,0,0,0,0,,,-8.681348193903581,,,,,,,13.784074123808251,6.4497385241138865,38.527,38.527,38.527,,,,13.4862,13.676599999999999,13.93065,13.944080000000001,,,4.4305,6.974079999999999,,-52.968706983573455,-32.209,,,,,,,,,,36.780650542118416
75,6052037,2011-08-03,600532,13.374,13.739,13.285,13.66,3577855,2.352,1,0,70.486,0,0,0,0,,,-2.8103877623621454,,,,,,,13.784074123808251,6.4497385241138865,37.928,37.928,37.928,,,,13.5712,13.568100000000001,13.8907,13.919400000000003,,,3.7745999999999995,6.724459999999999,,-65.0232137599153,-32.349,,,,,,,,,,-28.292682926829265
76,6052038,2011-08-04,600532,13.67,14.015,13.571,13.581,3930089,2.584,1,0,70.078,0,0,0,0,,,-2.273872058717714,,,,,,,12.09009379064832,7.606136282554411,38.731,38.731,38.731,,,,13.591,13.501,13.8626,13.909920000000001,,,3.4987000000000004,6.553159999999999,,-60.56864169347307,-32.162,,,,,,,,,,9.863945578231302
77,6052039,2011-08-05,600532,13.028,13.354,12.939,13.265,3671755,2.414,1,0,68.447,0,0,0,0,,,-11.169892185093412,,,,,,,8.760835583345179,7.67748840528006,42.035,42.035,42.035,,,,13.5258,13.4023,13.8266,13.897279999999999,,,3.185,6.462999999999999,,-62.64892464799628,-31.414,,,,,,,,,,-6.5789473684210495
78,6052040,2011-08-08,600532,13.008,13.235,11.942,11.942,6136378,4.034,1,0,61.621,0,0,0,0,,,-11.231695532594955,,,,,,,14.791295041027471,14.791295041027471,57.771,57.771,57.771,,,,13.209800000000001,13.2878,13.71455,13.837459999999998,,,3.0314,6.222479999999999,,-35.170542934649845,-28.282,,,,,,,,,,67.10853355426676
79,6052041,2011-08-09,600532,11.439,11.992,10.955,11.725,5446374,3.581,1,0,60.501,0,0,0,0,,,-12.264292128105366,,,,,,52.79974523645241,21.833749554049238,21.833749554049238,60.691,60.691,60.691,,,,12.8346,13.1604,13.611900000000002,13.802900000000001,,,3.1493,6.10366,,-41.33028379693495,-27.768,,,,,,,,,60.69083155650321,-11.22954883490332
80,6052042,2011-08-10,600532,11.942,12.258,11.814,11.873,4746151,3.12,1,0,61.265,0,0,0,0,,,-14.864477269467951,,,,,,52.79974523645241,21.833749554049238,21.833749554049238,58.688,58.688,58.688,,,,12.4772,13.024199999999999,13.4984,13.773080000000002,,,3.0655,6.05312,,-48.456333262846265,-28.119,,,,,,,,,58.68777899435697,-12.873499022619376
81,6052043,2011-08-11,600532,11.508,12.317,11.449,12.219,4538472,2.984,1,0,63.05,0,0,0,0,,,-11.82074042000433,,,,,,52.79974523645241,21.833749554049238,17.964654785083116,54.194,54.194,54.194,,,,12.2048,12.897900000000002,13.400199999999998,13.738540000000008,,,3.0255,5.987,,-50.15867713378987,-28.937,,,,,,,,,54.194287584908764,-4.358974358974363
82,6052044,2011-08-12,600532,12.229,12.722,12.179,12.594,6048522,3.977,1,0,64.985,0,0,0,0,,,-8.659704090513495,,,,,,52.79974523645241,21.833749554049238,17.227049489988662,49.603,49.603,49.603,,,,12.0706,12.798199999999998,13.312850000000001,13.713280000000005,,,3.0724,5.965459999999999,,-33.33288631555655,-29.825,,,,,,,,,49.60298554867399,33.27747989276139
83,6052045,2011-08-15,600532,12.732,13.857,12.633,13.62,10898265,7.165,1,0,70.279,0,0,0,0,,,-1.8519852994163106,,,,,,52.79974523645241,21.833749554049238,20.942483943133432,38.333,38.333,38.333,,,,12.4062,12.807999999999998,13.270399999999999,13.709920000000004,,,3.5491,5.948839999999999,,20.443649518225428,-32.256,,,,,,,,,38.33333333333335,80.16092532059342
84,6052046,2011-08-16,600532,13.423,13.472,13.018,13.176,8175761,5.375,1,0,67.988,0,0,0,0,,,-13.707511952321697,,,,,,52.79974523645241,21.833749554049238,17.37749873710038,42.995,42.995,42.995,,,,12.6964,12.7655,13.22105,13.695900000000005,,,3.7586000000000004,5.926739999999999,,-9.30933363029252,-31.204,,,,,,,,,42.99483910139649,-24.982554082344734
85,6052047,2011-08-17,600532,13.206,13.403,13.097,13.216,4423788,2.908,1,0,68.195,0,0,0,0,,,-12.995391705069126,,,,,,52.32737115864339,21.833749554049238,17.37749873710038,42.562,42.562,42.562,,,,12.965,12.721099999999998,13.144599999999997,13.654840000000005,,,3.8141999999999996,5.556599999999999,,-47.665838822301396,-31.297,,,,,,,,,42.56204600484263,-45.89767441860465
86,6052048,2011-08-18,600532,13.374,13.571,12.663,12.693,5092606,3.348,1,0,65.496,0,0,0,0,,,-12.456031450444865,,,,,,51.860304654742315,20.942483943133432,12.109403189723599,48.436,48.436,48.436,,,,13.059800000000001,12.632299999999999,13.06665,13.604900000000008,,,3.8906000000000005,5.210899999999999,,-35.75006236926441,-30.059,,,,,,,,,48.43614590719296,15.130674002751029
87,6052049,2011-08-19,600532,12.189,12.594,12.12,12.505,3408312,2.241,1,0,64.526,0,0,0,0,,,-9.370923322220607,,,,,,51.80722891566265,20.942483943133432,12.535180775059537,50.668,50.668,50.668,,,,13.041999999999998,12.556299999999998,12.9793,13.565020000000006,,,3.8732999999999995,5.022999999999999,,-55.385227951423445,-29.615,,,,,,,,,50.66773290683726,-33.06451612903225
88,6052050,2011-08-22,600532,12.594,12.791,12.258,12.278,3261980,2.145,1,0,63.354,0,0,0,0,,,-12.643187477765913,,,,,,51.02170797728359,20.942483943133432,10.691916586839588,53.453,53.453,53.453,,,,12.7736,12.589899999999998,12.938849999999999,13.534620000000007,,,3.684400000000001,4.89814,,-56.20786665958914,-32.315,,,,,,,,,53.453331161426945,-4.2838018741633235
89,6052051,2011-08-23,600532,12.396,12.604,12.278,12.594,2326432,1.53,1,0,64.985,0,0,0,0,,,-10.952414622074533,,,,,,43.58048935831431,17.37749873710038,10.691916586839588,49.603,49.603,49.603,,,,12.6572,12.676799999999998,12.918599999999998,13.505400000000009,,,3.4793,4.804239999999999,,-68.15313140059614,-33.146,,,,,,,,,49.60298554867399,-28.671328671328673
90,6052052,2011-08-24,600532,12.683,13.216,12.633,13.156,6063752,3.987,1,0,67.885,0,0,0,0,,,-1.4088729016786485,,,,,,41.85552783822515,17.37749873710038,10.691916586839588,43.212,43.212,43.212,,,,12.645199999999999,12.8051,12.914649999999998,13.485660000000006,,,3.5660000000000003,4.67896,,-14.78875647579804,-34.627,,,,,,,,,43.212222560048644,160.58823529411762
91,6052053,2011-08-25,600532,13.186,13.393,13.048,13.216,5356384,3.522,1,0,68.195,0,0,0,0,,,2.0619352845779555,,,,,,41.85552783822515,12.535180775059537,9.504965280370353,42.562,42.562,42.562,,,,12.7498,12.9048,12.901349999999999,13.483100000000006,,,3.6198,4.610519999999999,,-23.60948439655396,-34.783,,,,,,,,,42.56204600484263,-11.662904439428148
92,6052054,2011-08-26,600532,13.127,13.423,13.117,13.285,4726134,3.107,1,0,68.551,0,0,0,0,,,1.8944623408498225,,,,,,41.85552783822515,12.535180775059537,8.679132831706779,41.822,41.822,41.822,,,,12.9058,12.9739,12.886050000000001,13.489820000000007,,,3.5327999999999995,4.561059999999999,,-31.87987003021225,-34.965,,,,,,,,,41.821603312006026,-11.783077796706406
93,6052055,2011-08-29,600532,13.196,13.719,13.156,13.571,6195712,4.073,1,0,70.026,0,0,0,0,,,2.3840060354583095,,,,,,41.85552783822515,11.65536846708944,10.503681026313865,38.833,38.833,38.833,,,,13.1644,12.969,12.888499999999999,13.500480000000005,,,3.2236,4.569119999999999,,-10.85810834471405,-35.718,,,,,,,,,38.83280524648148,31.091084647570007
94,6052056,2011-08-30,600532,13.63,13.946,13.226,13.413,7522287,4.946,1,0,69.211,0,0,0,0,,,2.955173472520723,,,,,,41.85552783822515,13.093360103255417,9.414885988814001,40.468,40.468,40.468,,,,13.328199999999999,12.9927,12.8791,13.503640000000004,,,3.1806999999999994,4.58768,,7.810483730338646,-35.303,,,,,,,,,40.46820249012153,21.433832555855616
95,6052057,2011-08-31,600532,13.374,13.581,13.018,13.433,5182827,3.408,1,0,69.314,0,0,0,0,,,-0.21542118555935164,,,,,,41.85552783822515,13.093360103255417,6.654237774272185,40.259,40.259,40.259,,,,13.383600000000001,13.014399999999998,12.867750000000001,13.511740000000001,,,3.2307,4.593379999999999,,-25.806269021940253,-35.355,,,,,,,,,40.25906350033501,-31.09583501819652
96,6052058,2011-09-01,600532,13.433,14.064,13.423,13.68,7695735,5.06,1,0,70.589,0,0,0,0,,,-0.3569087333381855,,,,,,40.64582543208539,13.82252559726963,7.437428896473261,37.727,37.727,23.947,,,,13.476400000000002,13.1131,12.8727,13.516100000000002,,,3.4019000000000004,4.58798,,10.288187829938222,-36.004,,,,,,,,,34.91959064327486,48.474178403755865
97,6052059,2011-09-02,600532,13.62,13.689,13.127,13.265,4285182,2.817,1,0,68.447,0,0,0,0,,,-5.681171786120588,,,,,,34.44045481747457,12.841296928327653,7.437428896473261,42.035,42.035,22.691,,,,13.472399999999999,13.189100000000002,12.8727,13.50682,,,3.4595,4.498140000000001,,-37.37411463404875,-34.913,,,,,,,,,25.97059932152281,-44.32806324110671
98,6052060,2011-09-05,600532,13.206,13.374,12.85,13.265,2884393,1.896,1,0,68.447,0,0,0,0,,,-5.351409204423831,,,,,,33.69446798208449,12.69908987485779,8.631968145620025,42.035,42.035,22.691,,,,13.4112,13.2878,12.938849999999999,13.49084,,,3.4346000000000005,4.40252,,-56.93375612149405,-34.913,,,,,,,,,24.55333584621182,-32.69435569755059
99,6052061,2011-09-06,600532,13.226,13.897,13.077,13.719,6293508,4.138,1,0,70.79,0,0,0,0,,,-0.21819768710452495,,,,,,33.69446798208449,10.174914675767925,8.631968145620025,37.335,37.335,18.631,,,,13.472399999999999,13.400299999999998,13.038549999999997,13.484920000000002,,,3.6953999999999994,4.3825,,-5.579007415858537,-36.108,,,,,,,,,20.431518332239953,118.24894514767934
100,6052062,2011-09-07,600532,13.818,14.282,13.67,13.857,9299797,6.114,1,0,71.502,0,0,0,0,,,-1.8903993203058709,,,,,,31.90576827449031,10.026606917798631,10.026606917798631,35.967,35.967,10.19,,,,13.5572,13.470400000000001,13.13775,13.48708,,,3.9080999999999997,4.411219999999999,,38.60111261737118,-36.472,,,,,,,,,16.1001659810926,47.75253745770904
101,6052063,2011-09-08,600532,13.857,14.785,13.561,14.301,14680219,9.652,1,0,73.793,0,0,0,0,,,2.9812054439403735,,,,,,30.54146588891707,13.087588772404468,13.087588772404468,31.746,31.746,6.769,,,,13.6814,13.578899999999999,13.24185,13.490620000000002,,,4.5211,4.4452,,117.13308737514623,-37.64,,,,,,,,,10.285993986434516,57.86719005561006
102,6052064,2011-09-13,600532,14.262,15.229,14.084,14.785,18286479,12.023,1,0,76.291,0,0,0,0,,,3.024179499686428,,,,,,30.54146588891707,15.621511589730119,15.621511589730119,27.433,27.433,3.274,,,,13.985400000000002,13.7289,13.351399999999998,13.508580000000002,,,5.412699999999999,4.592600000000001,,161.79070678918254,-38.913,,,,,,,,,6.67568481569158,24.564857024450898
103,6052065,2011-09-14,600532,14.617,15.249,14.311,15.239,12361097,8.127,1,0,78.633,0,0,0,0,,,4.534229661133224,,,,,,30.54146588891707,15.732179159289139,14.243556954554402,23.637,23.637,0.197,,,,14.380200000000002,13.8957,13.432349999999996,13.52634,,,5.8181,4.62032,,75.89690757350141,-40.108,,,,,,,,,3.4976048297132323,-32.40455793063294
104,6052066,2011-09-15,600532,15.278,15.298,14.459,14.489,12925773,8.498,1,0,74.763,0,0,0,0,,,0.2074832284390424,,,,,,30.54146588891707,16.00209177670284,11.35442541508694,30.037,30.037,5.383,,,,14.534200000000002,14.0033,13.498,13.524560000000001,,,6.1733,4.60998,,84.3391945301281,-38.134,,,,,,,,,8.85499344330181,4.565030146425478
105,6052067,2011-09-16,600532,14.489,15.051,14.163,14.726,12035711,7.913,1,0,75.986,0,0,0,0,,,4.122180584034505,,,,,,30.013415958602184,16.00209177670284,11.35442541508694,27.944,27.944,3.687,,,,14.708000000000002,14.132600000000002,13.5735,13.529900000000003,,,6.6238,4.65744,,69.90020268645436,-38.757,,,,,,,,,6.294988455792473,-6.8839726994586865
106,6052068,2011-09-19,600532,14.607,14.607,13.798,13.828,7791722,5.123,1,0,71.352,0,0,0,0,,,-1.1226313907758314,,,,,,30.013415958602184,16.00209177670284,9.805203294548306,36.253,36.253,10.421,,,,14.613400000000002,14.1474,13.630249999999998,13.523600000000002,,,6.6301000000000005,4.5796,,11.865665123591581,-36.394,,,,,,,,,13.197859415678343,-35.25843548590926
107,6052069,2011-09-20,600532,13.67,14.203,13.67,14.104,5661821,3.722,1,0,72.777,0,0,0,0,,,-0.5570048649792049,,,,,,30.013415958602184,16.00209177670284,10.641913975683098,33.586,33.586,8.26,,,,14.4772,14.2313,13.710199999999997,13.525980000000002,,,6.720599999999999,4.5306,,-17.84752571403346,-37.121,,,,,,,,,10.982699943278512,-27.34725746632833
108,6052070,2011-09-21,600532,14.045,14.558,13.916,14.449,5776853,3.798,1,0,74.557,0,0,0,0,,,4.870082740600953,,,,,,30.013415958602184,14.51823767812786,10.641913975683098,30.397,30.397,5.675,,,,14.3192,14.349700000000002,13.81875,13.531300000000003,,,6.910799999999999,4.48726,,-15.360375819542437,-38.03,,,,,,,,,8.33275659215171,2.041912950026869
109,6052071,2011-09-22,600532,14.301,14.736,13.956,13.995,7178382,4.72,1,0,72.214,0,0,0,0,,,-1.0464540762214627,,,,,,30.013415958602184,11.35442541508694,9.175470068433993,34.627,34.627,9.103,,,,14.220400000000001,14.377300000000002,13.8888,13.535640000000003,,,6.968999999999999,4.50654,,4.736671592840617,-36.835,,,,,,,,,11.847088245802082,24.27593470247498
110,6052072,2011-09-23,600532,13.768,13.768,12.831,13.314,7406931,4.87,1,0,68.7,0,0,0,0,,,-6.1270535147712035,,,,,,30.013415958602184,16.126291018433786,12.927524429967436,41.513,41.513,14.684,,,,13.937999999999999,14.322999999999999,13.896700000000001,13.519060000000001,,,6.8446,4.528560000000001,,7.539703570229819,-35.043,,,,,,,,,17.567973561664417,3.1779661016949228
111,6052073,2011-09-27,600532,13.176,14.509,12.663,14.203,10458398,6.876,1,0,73.287,0,0,0,0,,,-0.9622759919113026,,,,,,30.013415958602184,17.224473787423193,14.067589576547231,32.655,32.655,7.505,,,,14.013,14.3132,13.94605,13.519459999999999,,,6.566999999999998,4.587720000000001,,49.87837095550729,-37.381,,,,,,,,,10.209110751249744,41.190965092402465
112,6052074,2011-09-28,600532,14.025,14.252,13.423,13.492,6671962,4.387,1,0,69.619,0,0,0,0,,,-6.75236712972561,,,,,,30.013415958602184,17.224473787423193,14.067589576547231,39.646,39.646,13.171,,,,13.890600000000001,14.1839,13.956400000000002,13.50248,,,5.8034,4.55814,,-3.754601657693715,-35.51,,,,,,,,,16.016898903053658,-36.198371146015134
113,6052075,2011-09-29,600532,13.226,13.295,12.14,12.14,7219765,4.747,1,0,62.642,0,0,0,0,,,-14.283696956859421,,,,,,30.013415958602184,20.643221336122366,17.61672095548317,55.198,55.198,25.774,,,,13.4288,13.874,13.88485,13.4559,,,5.4654,4.4966800000000005,,5.566773708602779,-31.952,,,,,,,,,28.937397034596373,8.206063369044914
114,6052076,2011-09-30,600532,12.239,12.456,11.646,12.041,3868845,2.544,1,0,62.132,0,0,0,0,,,-18.338419803323152,,,,,,30.013415958602184,22.6230815228224,19.732579778068782,56.474,56.474,26.808,,,,13.038,13.6292,13.81625,13.41346,,,4.87,4.48262,,-43.24747580655956,-31.692,,,,,,,,,29.997508512582012,-46.4082578470613
115,6052077,2011-10-10,600532,12.051,12.248,11.903,11.923,2103581,1.383,1,0,61.523,0,0,0,0,,,-16.341566095986533,,,,,,30.013415958602184,20.96905537459283,19.732579778068782,58.022,58.022,27.812,,,,12.759800000000002,13.3489,13.740750000000002,13.357019999999999,,,4.2170000000000005,4.33206,,-68.0752344150358,-31.38,,,,,,,,,31.284072800469687,-45.636792452830186
116,6052078,2011-10-11,600532,12.298,12.416,11.824,11.873,3226703,2.121,1,0,61.265,0,0,0,0,,,-16.692394049957908,,,,,,28.38933193881553,20.96905537459283,18.28515296098793,58.688,58.688,28.35,,,,12.293800000000001,13.1534,13.6504,13.30944,,,3.9168000000000007,4.267620000000001,,-50.30016730636749,-31.25,,,,,,,,,28.846963699149335,53.36225596529284
117,6052079,2011-10-12,600532,11.804,12.337,11.676,12.248,3486655,2.292,1,0,63.2,0,0,0,0,,,-6.410942156338355,,,,,,28.38933193881553,20.96905537459283,12.403159082361784,53.829,53.829,24.42,,,,12.044999999999998,12.9678,13.599549999999999,13.26936,,,3.7738000000000005,4.202440000000001,,-45.46025642245935,-32.237,,,,,,,,,24.902024820378845,8.062234794908054
118,6052080,2011-10-13,600532,12.239,12.574,12.09,12.377,3764568,2.475,1,0,63.865,0,0,0,0,,,-4.784983460266173,,,,,,28.38933193881553,20.96905537459283,7.380308573246373,52.226,52.226,23.124,,,,12.0924,12.7606,13.555150000000001,13.255159999999998,,,3.6414999999999997,4.140540000000001,,-40.225188018954064,-32.575,,,,,,,,,23.600226226064468,7.98429319371729
119,6052081,2011-10-14,600532,12.327,12.436,12.021,12.14,3219325,2.117,1,0,62.642,0,0,0,0,,23.864911743699626,-8.273517189270864,,,,,52.79974523645241,28.38933193881553,19.732579778068782,7.141721011611259,55.198,55.198,25.527,,,,12.1122,12.5751,13.4762,13.237979999999999,13.428783333333337,,3.3811999999999998,4.1348400000000005,,-48.80092095461978,-31.952,,,,,,,,55.19769357495882,26.013179571663912,-14.464646464646469
120,6052082,2011-10-17,600532,12.179,12.317,12.021,12.051,2794403,1.837,1,0,62.183,0,0,0,0,,23.587324376986984,-10.614152202937245,,,,,52.79974523645241,28.38933193881553,19.732579778068782,7.141721011611259,56.344,56.344,26.454,,,,12.1378,12.448800000000002,13.385899999999998,13.214299999999998,13.447533333333336,,3.0778999999999996,4.092420000000001,,-55.112134140679615,-31.718,,,,,,,,56.34387187785247,26.943822089453157,-13.2262635805385
121,6052083,2011-10-18,600532,11.923,11.923,11.212,11.212,5386805,3.542,1,0,57.854,0,0,0,0,,17.10883643200334,-17.504230740931494,,,,,52.79974523645241,28.38933193881553,21.33033960145945,10.831875298234452,68.043,68.043,35.917,,,,12.005600000000001,12.1497,13.231449999999999,13.168899999999999,13.459708333333337,,2.7445,4.095580000000001,,-13.516522690314947,-29.51,,,,,,,,68.04316803424904,36.443096682126296,92.81437125748504
122,6052084,2011-10-19,600532,11.232,11.331,10.877,10.965,3252053,2.138,1,0,56.579,0,0,0,0,,17.072389493914162,-18.909924567371693,,,,,52.79974523645241,28.89920251013204,18.187288454306124,13.49610306982662,71.829,71.829,38.979,,,,11.749,11.897,13.040449999999996,13.116380000000001,13.471300000000003,,2.5195999999999996,4.068180000000001,,-47.44578656794932,-28.86,,,,,,,,71.82854537163705,39.516643866849066,-39.6386222473179
123,6052085,2011-10-20,600532,10.975,11.35,10.896,11.074,3504229,2.304,1,0,57.142,0,0,0,0,,19.486404833836847,-18.579516212043238,,,,,52.79974523645241,28.89920251013204,13.49610306982662,12.536185268575098,70.137,70.137,37.611,,,,11.488400000000002,11.790400000000002,12.832199999999997,13.06742,13.485533333333336,,2.2752999999999997,4.066300000000001,,-43.33915353023635,-29.146,,,,,,,,70.1372584432003,38.14339895250136,7.764265668849389
124,6052086,2011-10-21,600532,11.104,11.133,10.462,10.511,2632742,1.731,1,0,54.237,0,0,0,0,,15.759911894273118,-23.05270863836018,,,,,52.79974523645241,31.611975421623743,16.796564339112454,15.060485507834704,79.25,79.25,44.981,,,,11.162599999999998,11.6374,12.6333,13.005619999999999,13.49589166666667,,2.194,4.035320000000001,,-57.10377367841958,-27.665,,,,,,,,79.25030919988586,45.5427647226715,-24.869791666666657
125,6052087,2011-10-24,600532,10.531,10.719,10.195,10.689,2620010,1.723,1,0,55.155,0,0,0,0,,17.98013245033112,-21.294455489286502,,,,,52.32737115864339,33.35730160805334,18.91999363766502,14.492996729011153,76.265,76.265,42.567,,,,10.8902,11.514,12.43145,12.9462,13.509300000000003,,2.2279999999999998,4.022740000000001,,-57.168497094020495,-28.133,,,,,,,,76.26531948732342,43.119094396108146,-0.46216060080878146
126,6052088,2011-10-25,600532,10.59,11.074,10.561,10.975,3027749,1.991,1,0,56.631,0,0,0,0,,20.737073707370733,-17.26347531096872,,,,,51.860304654742315,33.35730160805334,18.91999363766502,10.176211453744488,71.672,71.672,38.852,,,,10.8428,11.424199999999999,12.288799999999998,12.894079999999997,13.525258333333337,,2.215,4.010880000000002,,-50.36002074357749,-28.886,,,,,,,,71.67198177676539,39.38952164009112,15.554265815438189
127,6052089,2011-10-26,600532,10.807,11.202,10.719,11.084,3606013,2.371,1,0,57.193,0,0,0,0,,16.612309310888993,-7.18472617651985,,,,,51.80722891566265,33.35730160805334,18.91999363766502,10.176211453744488,69.984,69.984,37.486,,,,10.8666,11.3078,12.137799999999999,12.850459999999996,13.541875000000003,,2.2229,4.010020000000001,,-40.873112852304985,-29.172,,,,,,,,69.98376037531578,38.01876578852401,19.0858864892014
128,6052090,2011-10-27,600532,11.084,11.212,10.916,10.965,2586511,1.701,1,0,56.579,0,0,0,0,,13.474076373796953,-6.481876332622599,,,,,51.02170797728359,33.35730160805334,18.020263750402055,9.07063860149839,71.829,71.829,38.979,,,,10.844800000000001,11.166599999999999,11.9636,12.830919999999997,13.55404166666667,,2.1455,3.963360000000001,,-57.081869928545494,-35.912,,,,,,,,71.82854537163705,39.516643866849066,-28.258118937157317
129,6052091,2011-10-28,600532,11.094,11.271,11.005,11.173,3507655,2.306,1,0,57.653,0,0,0,0,,5.1081843838193715,-5.895729807125405,,,,,45.889284008279816,33.35730160805334,17.228221157749452,9.546624079496056,68.63,68.63,36.391,,,,10.977200000000002,11.069899999999999,11.8225,12.819879999999996,13.566625000000005,,2.1644,3.937860000000001,,-41.4402746669511,-36.591,,,,,,,,68.62973239058445,36.91935916942629,35.56731334509112
130,6052092,2011-10-31,600532,11.202,11.281,10.955,11.281,3816915,2.509,1,0,58.21,0,0,0,0,,-3.548221614227079,-7.676569277354931,,,,,45.889284008279816,33.35730160805334,14.492996729011153,6.382412906657217,67.015,67.015,35.086,,,,11.095600000000001,10.992900000000002,11.720850000000002,12.808039999999997,13.572050000000006,,2.2316000000000003,3.925640000000001,,-36.086854627525724,-36.947,,,,,,,,67.01533551990072,35.60854534172502,8.803122289679091
131,6052093,2011-11-01,600532,11.153,11.834,11.094,11.814,8080410,5.313,1,0,60.96,0,0,0,0,,-8.205128205128199,-6.193425440686036,,,,,45.889284008279816,33.35730160805334,13.849923947946591,9.422004394118645,59.48,59.48,28.991,,,,11.2634,11.0531,11.6014,12.799939999999994,13.573033333333338,,2.4087,3.972220000000001,,33.7539209812145,-38.692,,,,,,,,59.480277636702226,29.490435077027254,111.75767237943404
132,6052094,2011-11-02,600532,11.498,12.12,11.429,11.794,8027891,5.278,1,0,60.857,0,0,0,0,,-16.667844273298947,-13.406754772393532,,,,,45.889284008279816,33.35730160805334,15.882838283828374,9.933993399339926,59.751,59.751,29.21,,,,11.4054,11.136,11.5165,12.783939999999994,13.564066666666674,,2.7227,3.99824,,32.008083556764966,-38.628,,,,,,,,59.75072070544345,29.710022045107674,-0.6587615283267484
133,6052095,2011-11-03,600532,11.686,12.061,11.627,11.686,5918575,3.891,1,0,60.3,0,0,0,0,,-24.921297783488594,-11.308439587128113,,,,,45.889284008279816,33.35730160805334,15.882838283828374,9.612211221122106,61.227,61.227,30.404,,,,11.5496,11.1972,11.493800000000002,12.745259999999995,13.54350833333334,,2.8814,3.9327599999999996,,-1.061849693345121,-38.272,,,,,,,,61.2271093616293,30.908779736436763,-26.278893520272824
134,6052096,2011-11-04,600532,11.785,11.933,11.676,11.765,3098063,2.037,1,0,60.707,0,0,0,0,,-31.295258117262314,-10.97911622276028,,,,,45.889284008279816,33.35730160805334,15.882838283828374,9.612211221122106,60.144,60.144,29.528,,,,11.668,11.322600000000001,11.48,12.717039999999995,13.511841666666673,,2.912,3.8659999999999997,,-47.309881013967924,-38.531,,,,,,,,60.14449638759031,30.02974925626859,-47.64841942945259
135,6052097,2011-11-07,600532,11.666,11.873,11.666,11.814,3373987,2.218,1,0,60.96,0,0,0,0,,-37.29632185128178,-6.925076813991961,,,,,45.889284008279816,33.35730160805334,12.863036303630357,8.465346534653465,59.48,59.48,28.991,,,,11.7746,11.4351,11.47455,12.688999999999997,13.467591666666673,,2.9615,3.8522000000000003,,-42.422511811432436,-38.692,,,,,,,,59.480277636702226,29.490435077027254,8.885616102110951
136,6052098,2011-11-08,600532,11.824,12.09,11.725,12.002,4231567,2.782,1,0,61.93,0,0,0,0,,-29.216796414248634,-4.022391043582568,,,,,44.76350436148886,33.35730160805334,11.559405940594058,5.701320132013192,56.982,41.276,26.971,,,,11.8122,11.5378,11.481000000000002,12.675179999999996,13.41060000000001,,3.0406,3.8408800000000003,,-27.568682177001108,-39.306,,,,,,,,53.78270288285285,27.462089651724707,25.42831379621281
